94,4,4,891721168
94,42,4,885870577
94,33,3,891721919
94,51,3,891721026
94,32,5,891721851
94,52,5,891721026
94,23,5,885870284
94,92,4,891721142
94,55,4,885873653
94,24,4,885873423
94,50,5,891720996
94,17,2,891721494
95,24,3,879192542
95,43,2,880572356
95,48,4,879197500
95,79,4,879196231
95,2,2,888955909
95,98,4,879197385
95,91,5,880573288
95,31,4,888954513
95,82,3,879196408
95,7,5,879197329
95,70,4,880571951
95,28,4,879197603
95,50,5,879197329
95,69,5,879198210
95,64,5,879197685
95,97,4,879198652
95,33,3,880571704
95,58,3,879197834
95,78,3,888956901
95,26,3,880571951
95,52,4,879198800
95,96,4,879196298
95,89,3,879196353
95,25,3,879192597
95,51,4,879198353
95,72,2,880571389
95,95,3,879198109
95,32,1,888954726
95,99,4,888954699
95,90,2,880572166
95,8,5,879198262
95,22,4,888953953
95,63,3,880572218
95,77,4,880571746
95,15,4,879195062
96,42,1,884403214
96,64,5,884403336
96,96,4,884403531
96,56,5,884403336
96,89,5,884402896
96,8,5,884403020
96,1,5,884403574
96,91,5,884403250
96,98,5,884403214
96,7,5,884403811
96,87,4,884403531
96,79,4,884403500
96,83,3,884403758
96,100,5,884403758
96,23,5,884403123
96,50,5,884402977
97,28,5,884238778
97,32,5,884239791
97,100,2,884238778
97,69,5,884239616
97,83,1,884238817
97,7,5,884238939
97,97,5,884239525
97,50,5,884239471
97,96,5,884239712
97,89,5,884238939
97,23,5,884239553
97,82,4,884239552
97,1,4,884238911
97,79,5,884238817
97,98,4,884238728
98,47,4,880498898
98,88,3,880499087
98,70,3,880499018
98,25,5,880499111
99,69,4,885679833
99,3,3,885679237
99,79,4,885680138
99,100,5,885678813
99,22,5,885679596
99,7,4,885678784
99,66,3,886519047
99,64,5,885680578
99,56,5,885679833
99,50,5,885679998
99,12,5,885680458
99,1,4,886518459
99,4,5,886519097
99,25,3,885679025
99,11,5,885680138
99,98,5,885679596
99,92,4,885680837
99,28,3,885680578
